,SMILES,clogp,qed,sas
2838,c(c4)(ccc(O)c4)C(=C3)Oc(c1C3=O)c(C(O2)C(C(C(C2CO)O)O)OC(C(C)CC)=O)c(O)cc1O,1.6887,0.26172669,4.280655617
2839,c(C(C)=O)(c(O)1)c(O)c(Cc(c(O)3)c(O)c(C(=O)C=Cc(c4)cccc4)c(c32)OC(C)(C)C=C2)c(O)c1C,5.39672,0.216437972,3.313951352
2840,C(=Cc(c3)cc(OC)c(O)c3)C(=O)OCC(C)=CCc(c1O)c(O)ccc(C(C=Cc(c2)ccc(c2)O)=O)1,5.1591,0.125700036,2.859058173
2841,C(O3)(=Cc(c24)c(OC(O5)C(O)C(C(O)C(CO)5)O)c([o+1]c2cc(O)cc34)c(c1)cc(c(c1)O)O)C(O)=O,0.4943,0.170906179,4.761305463
2842,O(C(C)=O)C(C1O)C(OC(C)=O)C(Oc(c4O)c(c3c(c4)O)OC(=C(C3=O)O)c(c2)ccc(c2)O)OC1,1.2418,0.302181109,4.146267979
2843,Oc(c3)c(C(=O)2)c(cc3OC(C4O)OC(C(O)C4O)COC(=O)CC(O)=O)OC(=C2)c(c1)ccc(c1)O,0.0755,0.180704744,4.024356142
2844,O=C(CC(O)=O)OCC(C(O)4)OC(C(C(O)4)O)Oc(c12)cc(O)cc1OC(c(c3)ccc(c3)O)=CC2=O,0.0755,0.180704744,4.053676051
2845,O=C(C=3)c(c(OC3c(c4)cccc4)2)c(c(O)c(c2)OC(O1)C(C(O)C(O)C1COC(=O)CC(O)=O)O)O,0.0755,0.138975679,4.040214061
2846,C(=O)(C=1)c(c3O)c(cc(OC(C(OC(C4O)OC(C(O)=O)C(C(O)4)O)C)=O)c3)OC1c(c2)ccc(c2)O,0.0739,0.188508634,4.215111215
2847,O=C(CC(O)=O)OCC(C(O)4)OC(C(C4O)O)Oc(c1)cc(O2)c(C(C(c(c3)ccc(c3)O)=C2)=O)c1O,0.0755,0.180704744,4.048476956
2848,O=C(CC(O)=O)OCC(C(O)1)OC(Oc(c5)cc(c(c5)2)OCC(c34)C(Oc3cc(cc4)OC)2)C(C1O)O,0.5092,0.29621429,4.309669915
2849,C(C4)(Oc(c3C4=O)c(CC=C(CO)C)c(cc3O)OC(O2)C(C(C(O)C(CO)2)O)O)c(c1)ccc(O)c1,0.4641,0.252546455,4.439694231
2850,c(O)(c5)ccc(c5)[C@@H](O1)[C@@H](O[C@@H](C(O)4)O[C@@H]([C@@H](C(O)4)O)CO)C(c(c2O)c1c(C3)c(OC(C3)(C)C)c2)=O,0.7029,0.336047564,4.566526067
2851,OC(C4O)C(O)C(OC4COC(C)=O)Oc(c3OC)cc(c(c3O)1)OC(c(c2)ccc(c2)OC)=CC(=O)1,0.9323,0.326325776,3.931129445
2852,C(C(O1)C(O)C(C(O)C1Oc(c2)cc(O)c(C3=O)c2OC(c(c4)cc(c(O)c4)CC=C(C)C)C3O)O)O,0.4625,0.26345938,4.48258171
2853,c(c1C(O4)([H])C(C(c(c43)c(O)cc(c(CC=C(C)C)3)OC(C2O)OC(CO)C(O)C2O)=O)([H])O)cc(O)cc1,0.4625,0.26345938,4.505507376
2854,O=C(C(OC)=3)c(c(O)1)c(OC(c(c4)ccc(OC(O5)C(O)C(C(O)C5C(O)=O)O)c4O)3)cc(O2)c(OC2)1,-0.1205,0.258688905,4.257423563
2855,O=C(CC(O)=O)OCC(C(O)4)OC(C(C(O)4)O)Oc(c2c(c3)ccc(c3)O)cc(c1O)c([o+1]2)cc(c1)O,0.702,0.130156066,4.306429445
2856,Oc(c31)cc(cc1OC(c(c4)cc(O)c(c(O)4)OC)=C(C3=O)OC(O2)C(C(O)C(OC(C)=O)C(C)2)O)O,1.0681,0.260717723,4.253450368
2857,[C@@H]([C@H]1O)(OC(=C(c(c4)cc(c(c4)O)O)2)C(c(c(O)3)c(c(c(OC)c3)OC(C)=O)O2)=O)OC(C)[C@H]([C@H]1O)O,0.717,0.155957292,4.160506676
2858,O[C@@H]([C@H]4COC(C)=O)C(O)C(O)[C@@H](O4)OC(C1=O)=C(c(c3)cc(OC)c(c3)O)Oc(c2)c1c(O)cc2O,0.3349,0.242775224,4.034936757
2859,C(C)(=O)O[C@H]([C@H](O)4)[C@H](OC(CO)[C@H]4O)OC(C2=O)=C(Oc(c3)c2c(O)cc3O)c(c1)cc(OC)c(c1)O,0.3349,0.242775224,4.062793573
2860,c(c4OC)(O)c(c(cc(O)4)2)C(=O)C(=C(c(c3)ccc(c3)O)O2)OC(O1)C(O)C(O)C(O)C1COC(C)=O,0.3349,0.242775224,4.072468059
2861,O[C@@H]([C@H]4COC(C)=O)C(O)C(O)[C@@H](O4)OC(C1=O)=C(c(c3)cc(OC)c(c3)O)Oc(c2)c1c(O)cc2O,0.3349,0.242775224,4.034936757
2862,c(c4)(O)c(cc(c4)C(=C3)Oc(c1)c(C3=O)c(cc(OC(C(C)O[C@@H]([C@@H](O)2)OC([C@H](O)[C@H](O)2)CO)=O)1)O)O,-0.3128,0.126183021,4.258493545
2863,C(=C2)(c(c(OC)3)c(OC(O4)C(O)C(O)C(C(C(O)=O)4)O)ccc3)Oc(c(C2=O)1)c(OC)c(cc1O)OC,0.4624,0.288568307,4.076257244
2864,OC(C1OC(=C2c(c4)cc(OC)c(OC)c4)C(c(c(OC)3)c(cc(OC)c3)O2)=O)C(C(O)C(CO)O1)O,0.6731,0.32838864,3.831677409
2865,C(CC(c(c2OC(C3O)OC(CO)C(O)C3O)c(OC(C)=O)cc(OC(C)=O)c2)=O)c(c1)ccc(O)c1,0.237,0.172251346,3.921625866
2866,O(C(C4O)OC(CO)C(O)C4O)c(c3)c(c(cc3OC)1)C(=O)C=C(c(c2)cc(OC)c(OC)c2OC)O1,0.6731,0.32838864,3.888886459
2867,c(c4OC)(c(O1)c(c(c4)O[C@@H]([C@H]3O)OC(CO)[C@H](O)[C@@H]3O)C(C=C(c(c2)c(c(cc2)OC)OC)1)=O)OC,0.6731,0.32838864,3.971917228
2868,c(OC)(c1)c(c(OC)cc1C(O4)=CC(=O)c(c24)c(OC(C3O)OC(C)C(C3O)O)c(c(c2)OC)OC)O,1.4063,0.354212505,4.026297305
2869,Oc(c1)c(c(cc1c([o+1]2)c(O[C@@H](C4O)O[C@H](COC(C)=O)[C@@H](C(O)4)O)cc(c3O)c2cc(c3)O)OC)O,0.9614,0.137199273,4.359886795
2870,O(C)C(=C(c(c3)ccc(OC(O4)C(O)C(C(O)C4C(O)=O)O)c3O)2)C(=O)c(c(O2)1)c(c(OC)c(c1)O)O,-0.135,0.223763989,4.177216214
2871,OC(C(Oc(c3c(c4)ccc(c4O)O)cc(c(O)2)c([o+1]3)cc(O)c2)1)C(C(C(O1)COC(=O)C(O)=O)O)O,0.0175,0.09564066,4.422280854
2872,c(C2=O)(c4O)c(cc(c4)O)OC(=C(OC(C(O)3)OC(C(O)C3O)C(O)=O)2)c(c1)cc(c(c1OC)O)OC,-0.135,0.223763989,4.100601291
2873,C(C(O1)C(C(C(O)C1Oc(c4)c(O)c(O)c(c42)C(C(O)=C(c(c3)ccc(c3O)O)O2)=O)O)O)OC(C)=O,-0.2625,0.159145539,4.20727483
2874,c(c4O)(C2=O)c(cc(c4OC)O[C@@H]([C@H]3O)OC(CO)[C@H](O)[C@@H]3O)OC(=C(OC)2)c(c1)ccc(c1O)OC,0.0757,0.244021117,4.066008348
2875,C(C2)(c(c(OC)3)c(OC(O4)C(O)C(O)C(C(C(O)=O)4)O)ccc3)Oc(c(C2=O)1)c(OC)c(cc1O)OC,0.3955,0.335972328,4.288428656
2876,c(c4O)(C2=O)c(cc(c4OC)OC(C3O)OC(CO)C(O)C3O)OC(=C(OC)2)c(c1)cc(c(c1)O)OC,0.0757,0.244021117,4.055485272
2877,O(c(c(O)3)c(OC(C4O)OC(CO)C(O)C4O)cc(c31)OC(c(c(O)2)ccc(OC)c2)=C(OC)C1=O)C,0.0757,0.244021117,4.095408805
2878,c(c1OC)(O)cc(C(=C4OC)Oc(c3)c(C(=O)4)c(O)cc(OC)3)c(O[C@@H]([C@H]2O)OC([C@H](O)[C@@H]2O)CO)c1,0.0757,0.244021117,4.076185957
2879,OC([C@@H]1OC(C(=O)2)=C(c(c4)cc(OC)c(OC)c4)Oc(c3)c(c(c(OC)c(O)3)O)2)C([C@@H](O)[C@@H](CO)O1)O,0.0757,0.244021117,3.999749704
2880,c(c1OC)c(C(O4)=C(C(c(c43)c(c(OC)c(O)c3)O[C@H](O2)[C@@H](O)[C@H]([C@@H](O)C(CO)2)O)=O)OC)ccc(O)1,0.0757,0.244021117,4.110575142
2881,C(C([C@H](O)1)O[C@@H](Oc(c4O)c(OC)cc(c43)OC(=C(OC)C3=O)c(c2)ccc(c2O)OC)[C@H]([C@H]1O)O)O,0.0757,0.244021117,4.040525942
2882,C(C([C@H](O)1)O[C@@H](Oc(c4O)c(OC)cc(c43)OC(=C(OC)C3=O)c(c2)cc(c(c2)O)OC)[C@H]([C@H]1O)O)O,0.0757,0.244021117,4.030002865
2883,O(C)c(c4OC)c(O)c(c3c4)C(C(OC)=C(O3)c(c1)ccc(O[C@@H](C2O)O[C@@H]([C@@H](C2O)O)CO)c1O)=O,0.0757,0.244021117,4.049476589
2884,COc(c4O)cc(O1)c(c4O)C(C(OC)=C1c(c2)ccc(OC)c2O[C@H](O3)[C@H]([C@@H](O)[C@H](C3CO)O)O)=O,0.0757,0.228272082,4.001460595
2885,[C@H]([C@@H]1O)(O)[C@@H](C(C)O[C@@H]1OC(=C3c(c4)cc(c(c4OC)O)OC)C(c(c2O3)c(cc(c2OC)O)O)=O)O,0.8089,0.266087518,4.165721137
2886,COc(c4O)c(c(c(c41)OC(c(c2OC(C3O)OC(C(O)C3O)CO)c(O)ccc2)=CC1=O)OC)OC,0.0757,0.244021117,4.200666993
2887,C(C([C@H](O)4)O[C@H]([C@@H](O)[C@H]4O)Oc(c(OC)3)c(c(O1)c(c(O)3)C(=O)C=C1c(c2)cc(c(O)c2)OC)OC)O,0.0757,0.244021117,4.120516955
2888,C(=O)(C=2)c(c1O)c(OC2c(c4)ccc(c(OC)4)O[C@@H](C3O)O[C@@H]([C@@H](C(O)3)O)CO)c(OC)c(O)c(OC)1,0.0757,0.244021117,4.077044144
2889,c(C(C(=O)4)=COc(c42)cc(O[C@@H]([C@H]3O)OC(CO)[C@H](O)[C@@H]3O)c(c2O)OC)(c1)cc(c(c(OC)1)O)OC,0.0757,0.244021117,4.09049959
2890,[C@@H](Oc(c2OC)cc(O4)c(C(=O)C(=C4)c(c3)cc(c(OC)c(OC)3)O)c2O)([C@H]1O)OC(CO)[C@H](O)[C@@H]1O,0.0757,0.244021117,4.145186414
2891,Oc(c52)c(C1)c(c(CC=C(C)C)c2OC(=C(C(=O)5)3)c(c4)c(cc(O)c4)OC(C(C)(C)O)C3)OC(C(C)(C)O)1,4.5287,0.368005863,4.420875927
2892,O=C(C2)c(c(OC2c(c3O)c(cc(c3)OC)O)1)c(O)c(CC=C(C)C)c(O)c1CC(C(C)=C)CC=C(C)C,6.8239,0.266912815,4.26140793
2893,COc(c(OC(C(O)4)OC(CO)C(C4O)O)3)c(c(c1c3)C(=O)C(OC)=C(c(c2)c(O)c(O)c(c2)O)O1)O,-0.5217,0.189779846,4.244216368
2894,C(C(C(O)1)OC(Oc(c4O)c(c2c(OC)c4)OC(c(c3)cc(c(c3)O)O)C(C2)OC(C)=O)C(C1O)O)O,-0.4014,0.189972475,4.479316211
2895,C(c(c5)ccc(O)c5)=CC(OC[C@H]([C@H](O)4)O[C@H](C(O)C4O)Oc(c1)c(c(c3)cc(O)c(O)c3OC)[o+1]c(c2)c(c(O)cc2O)1)=O,2.3605,0.060880746,4.491050016
2896,c(c(c5)ccc(O)c5OC)([o+1]4)c(cc(c34)c(O)cc(c3)O)O[C@@H](C(O)1)O[C@H](COC(=O)C=Cc(c2)ccc(O)c2O)[C@H](O)C(O)1,2.3605,0.060880746,4.475912293
2897,C(C6O)(C(OC(C6O)Oc(c4c(c5)cc(OC)c(O)c(OC)5)c(C=2)c(c1[o+1]4)c(OC2c(c3)ccc(O)c3O)cc(c1)O)CO)O,2.2897,0.109163278,4.771207555
2898,Oc(c(O)1)ccc(c(c(OC(C4OC(O5)C(O)C(C(C5C(O)=O)O)O)OC(CO)C(C(O)4)O)3)[o+1]c(c2c3)cc(O)cc2O)c1,-1.7015,0.102975234,5.011714351
2899,[o+1](c3c(c5)ccc(O)c5OC)c(c2)c(cc(O[C@@H](C(O)4)O[C@@H]([C@H](O)C4O)CO)3)c(cc2O)O[C@@H]([C@@H](O)1)OC([C@@H]([C@H](O)1)O)CO,-1.8419,0.123316622,4.905849787
2900,Oc(c5)cc(c4c(O)5)[o+1]c(c(c4)O[C@H](O2)C(O[C@H]([C@@H]3O)OC([C@H]([C@H]3O)O)CO)C(O)[C@@H](O)[C@H]2CO)c(c1)ccc(O)c1OC,-1.4908,0.127862275,4.919330906
2901,C([C@@H](O)1)(C(O)[C@H](OC[C@@H](O2)[C@H](O)C(C(O)[C@H](Oc(c3)c(c(c5)ccc(c5OC)O)[o+1]c(c4)c3c(cc4O)O)2)O)O[C@H](CO)1)O,-1.4908,0.127862275,4.924963201
2902,[o+1](c3c(c5)ccc(O)c5OC)c(c2)c(cc(O[C@@H](C(O)4)O[C@@H]([C@H](O)C4O)CO)3)c(cc2O)O[C@@H]([C@@H](O)1)OC([C@@H]([C@H](O)1)O)CO,-1.8419,0.123316622,4.905849787
2903,C(O4)(c(c5)cc(O)c(c5)O)=CC(=O)c(c41)c(c(O)c(OC(O2)C(C(C(O)C2COC(=O)C=Cc(c3)ccc(O)c3O)O)O)c1)O,1.1366,0.079144524,4.372673646
2904,C(O)(C(O)1)C(COC(OC(C2Oc(c4)c([o+1]c(c5)c4c(cc5O)O)c(c3)cc(OC)c(O)c(OC)3)C(O)C(O)C(O2)CO)1)O,-0.8431,0.138404611,4.921954638
2905,OC(C1O)C(Oc(c52)cc(cc2[o+1]c(c(c5)OC(O4)C(O)C(O)C(C(C)4)O)c(c3)cc(c(O)c3O)OC)O)OC(C1O)CO,-1.1087,0.110241478,5.003598197
2906,O(C4COC(=O)C=Cc(c5)ccc(O)c5O)C(C(C(C(O)4)O)O)OC(C3=O)=C(Oc(c32)cc(cc2O)O)c(c1)ccc(c(O)1)O,1.1366,0.079144524,4.345147715
2907,c(c1)(c(O)5)c(cc(O)c5)[o+1]c(c(c4)cc(c(O)c4OC)O)c1OC(O2)C(O)C(O)C(C(COC(O3)C(C(C(O)C(C)3)O)O)2)O,-0.7576,0.114287522,5.02287089
2908,c(C(=O)4)(c(O)5)c(cc(c5)O)OC(=C(O)4)c(c3)cc(c(c3O)O)OC(C(O)2)OC(C(O)C(O)2)COC(C=Cc(c1)ccc(O)c1)=O,1.1366,0.079144524,4.385279229
2909,Oc(c1)c(c(O3)cc1C(O6)=C(C(c(c62)c(cc(O)c2C(c(c5)ccc(c5)O)([H])CC(OCC(C(O)4)OC3C(O)C(O)4)=O)O)=O)O)O,0.9588,0.105287438,6.458542883
2910,C(c(c5)ccc(O)c5)=CC(OCC(C4O)OC(C(C(O)4)O)OC(=C2c(c3)cc(c(O)c(O)3)O)C(=O)c(c(O2)1)c(O)cc(O)c1)=O,1.1366,0.079144524,4.368743125
2911,c(c5)c(ccc5O)C(O1)=C(O)C(=O)c(c(O)2)c(cc(OC(C3O)OC(COC(=O)C=Cc(c4)ccc(O)c4O)C(O)C3O)c(O)2)1,1.1366,0.079144524,4.356915829
2912,Oc(c1)c(c(O3)cc1C(O6)=C(C(c(c62)c(cc(O)c2C(c(c5)ccc(c5)O)([H])CC(OCC(C(O)4)OC3C(O)C(O)4)=O)O)=O)O)O,0.9588,0.105287438,6.458542883
2913,Oc(c1)cc(O2)c(C(=O)C=C2c(c4)cc(c(O)c4OC(O5)C(C(C(O)C5CO)O)O)OC(O3)C(C(C(O)C3CO)O)O)c1O,-3.0658,0.124006011,4.815080505
2914,c(C1=O)(c(O)3)c(cc(O[C@@H]([C@@H](O[C@@H]([C@H]5O)OC([C@@H]([C@@H]5O)O)CO)4)OC([C@@H]([C@@H]4O)O)CO)c(O)3)OC(c(c2)ccc(c2O)O)=C1,-2.7147,0.118791259,4.813588582
2915,Oc(c43)c(c(cc(OC(c(c5)ccc(c5O)O)=CC4=O)3)O[C@@H]([C@H]1O)OC(CO[C@@H]([C@H]2O)OC([C@@H]([C@H](O)2)O)CO)[C@@H]([C@@H]1O)O)O,-2.7147,0.118791259,4.819267813
2916,c(c24)(c(O)c(c(O)c4[C@H](O5)[C@H]([C@H]([C@H](C5CO)O)O)O)[C@H](O3)[C@H]([C@H]([C@H](C(CO)3)O)O)O)C(C=C(O2)c(c1)cc(c(c(O)1)O)O)=O,-2.9822,0.125617356,5.029706998
2917,O[C@@H]([C@@H](O)1)[C@H](O[C@@H]([C@H]2O)[C@H](Oc(c5)c(O)c(O3)c(c(O)5)C(=O)C=C3c(c4)ccc(O)c4O)OC([C@@H]2O)CO)OC([C@@H]1O)CO,-2.7147,0.093800822,4.83594089
2918,C(C5=O)=C(Oc(c54)c(c(O)cc(O)4)OC(C(O)3)OC(C(O)C(O)3)COC(C2O)OC(C(C(O)2)O)CO)c(c1)ccc(O)c1O,-2.7147,0.118791259,4.837408582
2919,O[C@@H]([C@@H](O)1)[C@H](O[C@@H]([C@H]2O)[C@H](Oc(c5)c(O)c(O3)c(c(O)5)C(=O)C=C3c(c4)ccc(O)c4O)OC([C@@H]2O)CO)OC([C@@H]1O)CO,-2.7147,0.093800822,4.83594089
2920,c(c(O)5)cc(cc5O)C(=C1OC(C(O)3)OC(C(OC(O4)C(O)C(O)C(O)C4CO)C3O)CO)Oc(c2)c(c(O)cc2O)C1=O,-2.7147,0.118791259,4.79002012
2921,c(c5O)c(c(c(c5)3)C(C(=C(c(c4)ccc(O)c4O)O3)O[C@@H](C1O[C@H]([C@@H]2O)OC([C@H]([C@H]2O)O)CO)O[C@H](CO)[C@@H](C(O)1)O)=O)O,-2.7147,0.118791259,4.78514512
2922,c(c(O)5)cc(cc5O)C(=C1OC(C(O)3)OC(C(OC(O4)C(O)C(O)C(O)C4CO)C3O)CO)Oc(c2)c(c(O)cc2O)C1=O,-2.7147,0.118791259,4.79002012
2923,[C@@H](O1)(Oc(c5)c(c(cc(O)5)3)C(C(O[C@@H](C(O)4)O[C@H](CO)[C@@H](C(O)4)O)=C(O3)c(c2)ccc(O)c2O)=O)[C@H]([C@@H](O)[C@H](C1CO)O)O,-3.0658,0.116002708,4.794921659
2924,c(c(O)5)cc(cc5O)C(O3)=C(C(c(c(O)4)c(cc(O)c4)3)=O)OC(O1)C(C(O)C(C(COC(C2O)OC(C(C(O)2)O)CO)1)O)O,-2.7147,0.118791259,4.790824351
2925,C(C(O)5)(OC(CO)C(O)C5O)Oc(c4)cc(c(c4O)1)OC(c(c3)ccc(O)c3O)=C(OC(C(O)2)OC(C(C(O)2)O)CO)C(=O)1,-3.0658,0.116002708,4.764332043
2926,c(c5O)c(c(c(c5)3)C(C(=C(c(c4)ccc(O)c4O)O3)O[C@@H](C1O[C@H]([C@@H]2O)OC([C@H]([C@H]2O)O)CO)O[C@H](CO)[C@@H](C(O)1)O)=O)O,-2.7147,0.118791259,4.78514512
2927,c(c(O)5)cc(cc5O)C(O3)=C(C(c(c(O)4)c(cc(O)c4)3)=O)O[C@H](O1)C(C(O)[C@H]([C@@H](CO[C@@H]([C@H]2O)OC([C@@H]([C@H](O)2)O)CO)1)O)O,-2.7147,0.118791259,4.790824351
2928,c(c5O)c(c(c(c5)3)C(C(=C(c(c4)ccc(O)c4O)O3)O[C@@H](C1O[C@H]([C@@H]2O)OC([C@H]([C@H]2O)O)CO)O[C@H](CO)[C@@H](C(O)1)O)=O)O,-2.7147,0.118791259,4.78514512
2929,O=C(C(O[C@H](O5)C(O)C([C@H]([C@H]5CO)O)O[C@H]([C@H](O)4)OC([C@@H](O)[C@@H](O)4)CO)=1)c(c(O)3)c(cc(O)c3)OC1c(c2)ccc(O)c2O,-2.7147,0.118791259,4.794725505
2930,c(c(O)5)cc(cc5O)C(O3)=C(C(c(c(O)4)c(cc(O)c4)3)=O)O[C@H](O1)C(C(O)[C@H]([C@@H](CO[C@@H]([C@H]2O)OC([C@@H]([C@H](O)2)O)CO)1)O)O,-2.7147,0.118791259,4.790824351
2931,c(c(O)5)cc(cc5O)C(=C1OC(C(O)3)OC(C(OC(O4)C(O)C(O)C(O)C4CO)C3O)CO)Oc(c2)c(c(O)cc2O)C1=O,-2.7147,0.118791259,4.79002012
2932,O=C(c31)C(O[C@@H](C(O)5)O[C@@H]([C@@H](C(O)5)O)CO)=C(c(c4)ccc(O)c4O)Oc1cc(cc3O)O[C@@H]([C@@H](O)2)OC(CO)[C@H](O)[C@@H]2O,-3.0658,0.116002708,4.764332043
2933,O=C(C(OC(C(O)5)OC(C(C(O)5)O)CO)=1)c(c(O)4)c(cc(O)c4)OC(c(c2)ccc(c2OC(O3)C(O)C(C(O)C(CO)3)O)O)1,-3.0658,0.124006011,4.771588582
2934,O(C(=C(c(c5)ccc(c(O)5)OC(O4)C(C(C(O)C(CO)4)O)O)2)C(c(c(O)3)c(cc(O)c3)O2)=O)C(C(O)1)OC(C(C(O)1)O)CO,-3.0658,0.124006011,4.77489089
2935,[C@@H]([C@H](O)1)(O)[C@H](C(CO)O[C@H]1Oc(c2)cc(c(C3=O)c2OC(c(c5)ccc(c5O)O[C@H](O4)[C@H]([C@H]([C@@H](O)C(CO)4)O)O)=C3O)O)O,-3.0658,0.124006011,4.782138197
2936,c(c(O)5)cc(cc5O)C(=C1OC(O4)C(O)C(C(C4CO)O)OC(C(O)3)OC(C(O)C(O)3)CO)Oc(c2)c(c(O)cc2O)C1=O,-2.7147,0.118791259,4.794725505
2937,O(C1C)C(OCC(O2)C(C(O)C(C(OC(=C4c(c5)cc(c(c(O)5)O)O)C(=O)c(c3O)c(O4)cc(c3)O)2)O)O)C(C(O)C(O)1)O,-1.9815,0.132113953,4.89711342
2938,C(C(C5O)OC(C(O)C(O)5)OC(=C2c(c3)cc(OC(O4)C(C(C(C4C)O)O)O)c(O)c3O)C(=O)c(c1O)c(O2)cc(c1)O)O,-2.3326,0.127858952,4.880321177
2939,C(C5O)(OC(C)C(C5O)O)OC(C1OC(=C(c(c4)cc(c(c(O)4)O)O)3)C(c(c2O3)c(cc(c2)O)O)=O)C(O)C(C(CO)O1)O,-1.9815,0.132113953,4.891386465
2940,C(C(O)5)(OC(CO)C(O)C5O)Oc(c1)cc(O3)c(C(=O)C(=C3c(c4)cc(c(c(O)4)O)O)OC(C(O)2)OC(C)C(C(O)2)O)c1O,-2.3326,0.127858952,4.870398488
2941,O(C1C)C(OCC(O2)C(C(O)C(C(OC(=C4c(c5)cc(c(c(O)5)O)O)C(=O)c(c3O)c(O4)cc(c3)O)2)O)O)C(C(O)C(O)1)O,-1.9815,0.132113953,4.89711342
2942,c(C(=C4O[C@@H](C(O)5)O[C@@H]([C@@H](C(O)5)O)CO)Oc(c3C4=O)cc(O)c(c3O)O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)(c1)ccc(c1)O,-3.0658,0.124006011,4.784897043
2943,O(C(C)5)C(C(O)C(O)C5O)OC(=C2c(c3)cc(OC(C4O)OC(CO)C(C4O)O)c(O)c3O)C(=O)c(c1O)c(O2)cc(c1)O,-2.3326,0.127858952,4.880321177
2944,C(OC(O5)C(C(O)C(O)C5C)O)C(O1)C(C(O)C(O)C1OC(=C2c(c4)ccc(c(O)4)O)C(=O)c(c(O)3)c(c(c(c3)O)O)O2)O,-1.9815,0.104320786,4.893440117
2945,c(O1)(c3O[C@@H](O4)C(O)C(O)[C@H](O)[C@H](CO[C@@H]([C@H]5O)OC([C@@H]([C@H](O)5)O)CO)4)c(c(cc(O)3)O)C(C(=C1c(c2)ccc(O)c2)O)=O,-2.7147,0.126986951,4.82299012
2946,C(C4O)(C)OC(C(C4OC(O5)C(O)C(O)C(O)C5CO)O)Oc(c(O)1)cc(c(C(=O)2)c1OC(c(c3)ccc(c(O)3)O)=C(O)2)O,-1.9815,0.104320786,4.922420466
2947,c(c5)(ccc(c(O)5)O)C(=C(O)1)Oc(c2OC(C(O)4)OC(CO)C(O)C(O)4)c(c(O)cc2OC(C3O)OC(C)C(C(O)3)O)C(=O)1,-2.3326,0.127858952,4.905392024
2948,C(OC(O5)C(C(O)C(O)C5C)O)C(O1)C(C(O)C(O)C1OC(=C3c(c4)ccc(O)c4)C(=O)c(c2O)c(O3)c(O)c(O)c(O)2)O,-1.9815,0.104320786,4.889411934
2949,O(C(OC(C(O)2)C(CO)OC(Oc(c5)cc(OC)c(c54)C(CC(O4)c(c3)ccc(c3O)O)=O)C2O)1)C(CO)C(O)C(C(O)1)O,-2.1842,0.141138241,4.833899174
2950,O(C(C4=O)C(Oc(c5)c4c(cc5O)O)c(c3)ccc(OC)c(O)3)C(O1)C(O)C(O)C(C1COC(O2)C(C(C(O)C(C)2)O)O)O,-1.8347,0.163705695,4.981181044
2951,O(c(c5)cc(c(c52)C(=O)[C@@H]([C@@H](c(c3)ccc(O[C@H](O4)C(O)C(O)[C@@H](O)[C@H]4CO)c3)O2)O)O[C@H](O1)[C@H]([C@H]([C@H](C1CO)O)O)O)C,-3.2701,0.139288503,4.818572452
2952,c(c3C(=O)CCc(c4)cccc4)(OC)cc(c(c3O)OC)OC(O1)C(C(O)C(C1COC(C(O)2)OC(CO)C(O)C2O)O)O,-1.7722,0.121772279,4.582902552
2953,O(C(C(O)5)OC(CO)C(C(O)5)O)c(c(CO)1)c(c(O3)c(C(CC3c(c4)cccc4)O)c1OC(C2O)OC(CO)C(O)C2O)C,-2.59808,0.144322334,5.046618606
2954,c(c1)(c(c(cc1c([o+1]5)c(cc(c45)c(cc(c4)O)O)OC(C(O)2)OC(COC(=O)C=Cc(c3)ccc(O)c3O)C(C2O)O)O)O)O,1.7631,0.060585424,4.605840643
2955,C([C@@H]1Oc(c3)c(c(c5)cc(O)c(c(O)5)O)[o+1]c(c4)c(c(cc4O)O)3)(O[C@H]([C@@H]2O)OC([C@H]([C@H]2O)O)CO)C([C@H]([C@H](O1)CO)O)O,-2.0882,0.098724515,5.054527813
2956,c(c5O)c([o+1]2)c(c(c5)OC(O4)C(C(C(O)C4CO)O)O)cc(c2c(c3)cc(O)c(c(O)3)O)OC(O1)C(C(O)C(C1CO)O)O,-2.4393,0.095648185,5.040934351
2957,O(c(c(c(c5)cc(O)c(c(O)5)O)4)cc(c3O)c([o+1]4)cc(c3)OC(C(O)2)OC(CO)C(O)C2O)C(O1)C(C(O)C(C1CO)O)O,-2.4393,0.095648185,5.068661274
2958,C(Oc(c4)c([o+1]c(c5)c(c(cc5O)O)4)c(c3)cc(O)c(c(O)3)O)(O1)C(O)C(O)C(O)C(COC(C2O)OC(C(C(O)2)O)CO)1,-2.0882,0.098724515,5.060207043
2959,C(O)(C(Oc(c4)c([o+1]c(c5)c4c(O)c(O)c5O)c(c3)cc(O)c(c3O)O)1)C(O)C(O)C(COC(O2)C(C(O)C(O)C2C)O)O1,-1.355,0.110982279,5.160162418
2960,c(c(O)1)c(O4)c(C([C@@H]([C@H]4c(c5)ccc(O)c5O)O[C@H](O2)C(C(O)[C@H]([C@@H](CO[C@@H](C3O)O[C@@H]([C@@H](C(O)3)O)CO)2)O)O)=O)c(O)c1,-3.1653,0.134868949,5.013777198
2961,[C@@H](OC(=C4c(c5)cc(OC)c(O)c5)C(=O)c(c(O4)3)c(cc(O)c3)O)(C2O)O[C@@H]([C@H](O)C2O)COC(=O)c(c1)cc(O)c(c(O)1)O,0.7456,0.100657452,4.306097785
