smiles,logP,qed,SAS
"C(C2=1)(CC=C(C)C)(C(C(C(CCc(c3)cccc3)=O)=C(O)C1C=CC(C)(C)O2)=O)C",5.5648,0.495806836,3.67840262
"O(c21)[C@](C4)(C=C[C@@H](C4)C(C)C)Cc(c(OC)cc(O)c2C(CCc(c3)cccc3)=O)1",5.5122,0.507440642,4.233781375
"O(c21)[C@](C4)(C=C[C@H](C4)C(C)C)Cc(c(OC)cc(O)c2C(CCc(c3)cccc3)=O)1",5.5122,0.507440642,4.233781375
"c(c4)c(ccc4)CCC(=O)c(c31)c(O)cc(OC)c([C@@]([H])([C@](O3)(C)2)C[C@@H](C(C)C)C=C2)1",5.6831,0.495027326,3.973411493
"C(C)(C)=CCCC(C)(O1)C=Cc(c32)c1ccc2CC(c(c(O)4)ccc(OC)c4)CO3",6.0302,0.616003347,3.818008259
"c(c(O)1)(C(C3C(C)C)C=C(CC3)C)c(cc(O)c(C(=O)C=Cc(c2)cccc2)1)OC",6.0984,0.345576588,3.526194473
"c(c1)(C(C=Cc(c2)ccc(O)c2)=O)c(O)c(CC=C(CCC=C(C)C)C)c(OC)c1",6.2377,0.293894104,2.677053829
"COC(C1=C(O)C=Cc(c2)cccc2)=CC(C(CC=C(C)C)(CC=C(C)C)C1=O)=O",5.893,0.265236997,3.26898604
"c(c1)c(C42)c(OC2c(c3)c(OC4)cc(c3CC=C(C)C)O)c(CC=C(C)C)c(OC)1",6.0279,0.616215565,3.843344122
"c(O)(c3c(c(O)4)cc(cc4)C=O)ccc(c3)[C@H]([C@H]1O)Oc(c2)c(c(O)cc2O)C1=O",2.6658,0.416112762,3.573177976
"C(C=3O)(=O)c(c(O)2)c(OC3c(c4)ccc(c4O)O)c(c(c2)O)Cc(c1)ccc(c1)O",3.2844,0.28259333,2.746636591
"OC(=C(C)5)C(C(C45[H])([H])Oc(c41)cc(O2)c(C(C=C2c(c3)ccc(c3O)OC)=O)c1O)=O",3.1391,0.59034067,3.804323666
"c(c14)cc(O5)c(CC5C(CO)=C)c1OC(=C(C(=O)4)3)COc(c23)cc(OC)c(c2)OC",3.2216,0.663427289,3.623709954
"c(c5)(OC)c(cc(c54)OC(O)C(=C34)Oc(c12)c(C3=O)ccc1OC(C(C)=C)C2)OC",3.7401,0.660756542,3.914424341
"c(O2)(c1C(C5=O)=C(Oc(c45)c(c3cc4O)C=CC(O3)(C)C)C2)cc(OC)c(c1)OC",4.2594,0.677857967,3.205654802
"c(O2)(c1C(C5=O)=C(Oc(c35)c(C4)c(OC(C(C)=C)4)cc3O)C2)cc(OC)c(c1)OC",3.9548,0.656647682,3.614014466
"c(c54)c(ccc4OCO5)C(O1)=C(C(=O)c(c3)c1c(C=2)c(c(OC)3)OC(C2)(C)C)OC",4.3901,0.636091194,2.912643987
"c(c5)(ccc(c54)OCO4)C(=C(OC)1)C(=O)Oc(c2)c(c(c(C3)c2OC(C(C)=C)3)OC)1",4.0855,0.47542598,3.434319004
"c(c5)(ccc(c54)OCO4)C(=C1OC)C(=O)Oc(c2)c(c(OC)c(C=3)c2OC(C3)(C)C)1",4.3901,0.595038098,3.005040187
"C(c(c5)ccc(c45)OCO4)(C3=O)=C(c(c(O3)1)c(cc(O2)c1C=CC2(C)C)OC)OC",4.3901,0.595038098,2.985893399
"O(C)c(c1)ccc(C(=C(O)4)C(Oc(c43)c(c(o2)c(c(OC)3)cc(C(C)=C)2)OC)=O)c1",4.9707,0.466195988,2.920467545
"CC(C)(O5)C=Cc(c51)c(O2)c(C(=O)C(c(c4)cc(O3)c(c4)OC3)=C2)c(OC)c1OC",4.3901,0.636091194,3.030709327
"O(C=3)c(c(C(C3c(c5OC)cc(OC)c(c54)OCO4)=O)2)c(C=1)c(cc2)OC(C1)(C)C",4.3901,0.636091194,3.116058648
"c(O5)(c(OC5)4)cc(c(OC)c4)C(=C3)C(c(c2O3)cc(OC)c(c21)OC(C=C1)(C)C)=O",4.3901,0.636091194,2.98113358
"C(C(c(c(O)4)c(c(c(c42)OC(=O)C=C2c(c3)cccc3)1)OC(C(C)(C)O)C1)=O)(C)C",4.0787,0.49876923,3.472233389
"c(c43)(CC(O4)C(C)(C)O)c(O1)c(c(c(C(=O)CCC)3)O)C(c(c2)cccc2)=CC(=O)1",4.2228,0.484564026,3.426961348
"c(c3)(O)c(CC(C(C)=C)CC=C(C)C)c(c1c3)OC(c(c2)c(O)cc(O)c2)CC1=O",5.601,0.541617557,3.84090046
"c(c12)(C(=O)CC(c(c4)ccc(c34)OC(CC3)(C)C)O2)c(cc(O)c1CC=C(C)C)O",5.4166,0.66369988,3.527671265
"C(=O)(C2)c(c(OC(c(c3)cc(CC=C(C)C)c(O)c3CC=C(C)C)([H])2)1)c(O)cc(c1)O",5.5273,0.566586107,3.532455715
"c(c(O)3)c(O)c(c2c3CC(C(C)=C)CCC(C)=C)C(=O)CC(O2)c(c1)ccc(c1)O",5.601,0.519133556,3.818765188
"O=C(C2)c(c(OC2c(c3)cc(c(c3)O)CC=C(C)C)1)c(c(CC=C(C)C)c(O)c1)O",5.5273,0.566586107,3.503125509
"O=C(C2)c(c(OC2c(c3)ccc(c3)O)1)c(cc(O)c1CC=C(C)CCC=C(C)C)O",5.7451,0.530255011,3.40486589
"C(=CCc(c1O)cc(C(O3)CC(=O)c(c32)c(cc(O)c2CC=C(C)C)O)cc1)(C)C",5.5273,0.566586107,3.526272226
"c(c(O)3)c(O)c(c2c3CC(C(C)=C)CC=C(C)C)C(=O)CC(O2)c(c1)ccc(c1)O",5.601,0.541617557,3.803478697
"[H]C(c(c3)ccc(c3)O)(O2)CC(=O)c(c12)c(O)c(CC=C(C)C)c(c1CC=C(C)C)O",5.5273,0.566586107,3.483984045
"c(C5)(c(OC(C5)(C)C)4)cc(cc4)C(C3)Oc(c2C(=O)3)cc(c(c2O)1)OC(CC1)(C)C",5.3059,0.693073384,3.531534247
"c(c(O)3)c(c(C(=O)1)c(c3)OC(c(c2)ccc(OCC=C(CCC=C(C)C)C)c2)C1)O",5.8758,0.559967807,3.218177653
"c(c(O)1)(c(O)c(C2=O)c(OC(c(c3)ccc(c3)O)C2)c1)CC=C(C)CCC=C(C)C",5.7451,0.530255011,3.381998049
"CC(C)=CCCC(C)=CCc(c(O)3)cc(cc3)C(C1)Oc(c2)c(c(O)cc(O)2)C(=O)1",5.7451,0.530255011,3.406984518
"C(=C(C)C)Cc(c3O)c(c(cc3)2)OC(C(C2=O)O)c(c1)cc(CC=C(C)C)c(c1)O",4.7925,0.61924889,3.752766314
"c(c3O)c(c(C(=O)2)c(c3CC(C(C)=C)CC=C(C)C)OC(C2)c(c1O)cccc1)O",5.601,0.541617557,3.839005901
"c(C(=O)3)(c1OC(C(O)3)c(c2)cccc2)c(c(CC=C(C)CCC=C(C)C)c(c1)O)O",5.0103,0.585015716,3.618079551
"c(c1)(ccc(C(CCc(c3)c(C=2)c(c(O)c3)OC(C2)(C)CCC=C(C)C)=O)c1O)O",5.5296,0.414155792,3.490702034
"CC(C)=CCCC(C)=CCc(c(O)1)c(c(C(=O)C=Cc(c2)cc(O)c(c2)O)cc1)O",5.6403,0.196073514,2.835704427
"Oc(c(CC=C(C)C)2)c(C(=O)C=Cc(c3)cccc3)c(O1)c(c2O)CC1C(C)(C)O",4.577,0.370057958,3.541732638
"c(c1)(ccc(C(=O)C=Cc(c2)c(cc(c2CC=C(C)CCC=C(C)C)O)O)c1O)O",5.6403,0.257368057,2.939510055
"C(C(c(c2O)cc(c(c2)O)CC=C(C)C)=O)=C(O)c(c1)ccc(c1CC=C(C)C)O",5.6026,0.206789674,3.008865486
"c(c(C(C=Cc(c3)cc(c(O)c3)CC=C(C)C)=O)1)(cc(O2)c(CC(C(C)(C)O)2)c1)O",4.577,0.370057958,3.449385546
"C(O)(Cc(c1O)cc(C=CC(=O)c(c(O)2)ccc(O)c(CC=C(C)C)2)cc1)C(C)=C",4.6877,0.28862483,3.39444377
"Oc(c1)c(C(=O)C=Cc(c2)ccc(O)c2)c(O)c(CC=C(C)CCC=C(C)C)c(O)1",5.6403,0.257368057,2.879434633
"C(O)(Cc(c1O)cc(C=CC(=O)c(c(O)2)cc(c(O)c2)CC=C(C)C)cc1)C(C)=C",4.6877,0.28862483,3.431219839
"C(=Cc(c2)cc(c(O)c2)CC=C(C)C)C(c(c(O)1)cc(CC(O)C(C)=C)c(c1)O)=O",4.6877,0.28862483,3.431219839
"Oc(c2CC(C(C)=C)O)ccc(c2O)C(C=Cc(c1)cc(c(O)c1)CC=C(C)C)=O",4.6877,0.28862483,3.398819839
"C(c(c(O)2)c(c(cc2)C(=O)C=Cc(c1)c(O)cc(c1)O)O)C(C(C)=C)CC=C(C)C",5.4962,0.262762579,3.47810189
"C(c(c3)ccc(O4)c3CCC4(C)C)=CC(c(c1O)cc(C2)c(OC(C(C)(C)O)2)c1)=O",4.4663,0.576789942,3.451303888
"C(=O)(C=Cc(c2)ccc(O)c2)c(c(O)1)ccc(O)c1CC=C(C)CCC(O)C(C)=C",4.9055,0.268589675,3.310972976
"c(c2)(ccc(c2O)C(=O)C=Cc(c1)cc(c(O)c(CC=C(C)C)1)CC(O)C(C)=C)O",4.6877,0.28862483,3.425537787
"c(c4CC=C(C)C)(cc(O3)c(c4)C(C(C3)(O)2)Oc(c21)c(c(O)cc1)CC=C(C)C)O",4.8289,0.631785363,4.054470283
"c(c(O)1)([C@H]([C@H]3C(C)C)C=C(CC3)C)c(cc(O)c(C(=O)CCc(c2)cccc2)1)OC",6.0178,0.434308992,3.442360182
"CC(C)[C@@](Oc(c3)c(c(cc(OC)3)O)C(=O)CCc(c2)cccc2)(C1)C=CC(C1)C",5.976,0.431395429,3.721001814
"COc(c3)c(OC)c(O)c(c32)C(=O)C(OS(O)(=O)=O)=C(O2)c(c1)ccc(O)c1",2.07,0.532757315,2.634841755
"COc(c3)cc(O1)c(c(O)3)C(=O)C(OS(O)(=O)=O)=C1c(c2)cc(OC)c(O)c2",2.07,0.532757315,2.613722727
"COc(c3)cc(O1)c(c(O)3)C(=O)C(OS(O)(=O)=O)=C1c(c2)cc(O)c(OC)c2",2.07,0.532757315,2.627707342
"COc(c3)ccc(c3)C(O1)=C(OS(O)(=O)=O)C(=O)c(c(O)2)c(cc(OC)c(O)2)1",2.07,0.420679726,2.584046411
"COc(c3)cc(O1)c(c(O)3)C(=O)C(OC)=C1c(c2)cc(O)c(c2)OS(O)(=O)=O",2.07,0.532757315,2.652783456
"COc(c(O)3)cc(cc3)C(=C2)Oc(c1)c(C(=O)2)c(O)c(OC)c1OS(O)(=O)=O",2.07,0.532757315,2.667555116
"c(c4)c(ccc4O)Cc(c1O)c(cc(O2)c1C(C(O)C(c(c3)ccc(c3O)O)2)=O)O",2.4827,0.360954252,3.465087892
"C(C3O)(=O)c(c(O)2)c(OC3c(c4)ccc(c4O)O)c(c(c2)O)Cc(c1)ccc(c1)O",2.4827,0.360954252,3.493607633
"C(C2)(OC(=O)c(c4)ccc(c4)O)C(Oc(c3)c2c(O)cc(O)3)c(c1)ccc(c1O)O",3.1164,0.328144072,3.34145566
"c(c51)c(c(OC)cc(OCC(=C45)Oc(c3C(=O)4)c(c(cc3)2)CC(C(C)(C)O)O2)1)OC",3.444,0.707643394,3.520412818
"[H][C@@]([C@]4([H])3)(c(c5)c(cc(c5OC)OC)OC4)C(=O)c(c1O3)c(O)cc(O2)c1C=CC2(C)C",3.7135,0.807950829,3.821368298
"c(c21)([C@](O)(C3=O)[C@](Oc(c54)c(ccc4OC(C=C5)(C)C)3)(CO2)[H])cc(c(OC)c1)OC",3.1119,0.814461769,3.853047968
"c(c5)(OC)c(cc(c54)OC(O)C(C34)Oc(c12)c(C3=O)ccc1OC(C(C)=C)C2)OC",3.0217,0.779013882,4.163279204
"O([C@@]([H])(C(C)=C)1)c(c5)c(c(O2)c(c5O)C(=O)[C@@]([H])(c43)[C@]2(COc3cc(c(c4)OC)OC)[H])C1",3.4089,0.776624107,3.998534021
"c(c51)c(c(OC)cc(OCC(C25)Oc(c43)c(ccc(OC(C4)C(CO)=C)3)C(=O)2)1)OC",2.6757,0.776165516,4.031183523
"O=C(C(OC)=3)c(c(OC(c(c4)cc(c(c4)OC)OC)3)1)c(O)c(C2)c(OC(C(C)=C)2)c1",4.071,0.634536122,3.23715727
"c(c4)(cc(OC)c(O)c4)C(O1)=C(C(=O)c(c3OC)c(cc(c32)OC(C(C)=C)C2)1)OC",4.071,0.634536122,3.352253841
"O(c12)COc(ccc(C(O)=CC(c(c4OC)c(OC)cc(c34)OC(C=C3)(C)C)=O)c2)1",4.3985,0.444351271,2.969952055
"O(C)c(c4)c(cc(c4OC)OC)C(=C3)C(=O)c(c(O3)1)c(O)cc(O2)c(C=CC2(C)C)1",4.3756,0.683044194,2.91807533
"C(C=2c(c4OC)cc(OC)c(c43)OCO3)(c(c1OC2)ccc(O)c(CC=C(C)C)1)=O",4.4202,0.62311435,2.985502604
"c(c(CC=C(C)C)4)(c3c(c(c4O)OC)OC)OC=C(C(=O)3)c(c2)cc(O1)c(c2)OC1",4.4202,0.62311435,2.883402055
"O(C=2)c(c(CC=C(C)C)1)c(C(=O)C2c(c3)c(OC)cc(OC)c3OC)ccc1OC",5.0031,0.510631281,2.565785803
"C(=CCc(c(O)1)cc(CC(C(=O)c(c2)c(cc(c2CC=C(C)C)O)O)O)cc1)(C)C",4.6071,0.376388941,3.453895052
"c(c(CC=C(C)C)2)c(cc(CC=C(C)C)c(O)2)CCC(c(c(O)1)c(O)cc(c1)O)=O",5.3419,0.347704966,2.9687954
"C(CC(C(C2=O)=C(O)C(=C(C2(O)CC=C(C)C)O)CC=C(C)C)=O)c(c1)cccc1",4.8389,0.421058589,3.474426676
"C(c(c1CCC(=O)c(c2O)ccc(c2)O)c(O)c(O)cc1)C=C(C)CCC=C(C)C",5.5597,0.246441127,2.850872719
"COC(C(=O)2)=C(Oc(c3)c(c(O)c(O)c3OS(O)(=O)=O)2)c(c1)cc(O)c(O)c1",1.4726,0.308661187,2.847557083
"COc(c(O)1)c(cc(O2)c(C(=O)C(O)=C2c(c3)cc(O)c(O)c3)1)OS(O)(=O)=O",1.4726,0.308661187,2.851723852
"COc(c(O)3)c(O)c(c(c3)2)C(=O)C(OS(O)(=O)=O)=C(O2)c(c1)cc(O)c(O)c1",1.4726,0.308661187,2.87080016
"COc(c1O)c(O)c(C(=O)2)c(OC(c(c3)cccc3)=C(OC)2)c(OC(C(C)=CC)=O)1",3.76,0.369740871,2.879657522
"c(c1)(C3c(c4)c(c(c(O)c4)OC)O)c(OC(C3O)c(c2)ccc(c2O)O)cc(O)c1",2.8497,0.361035451,3.722761732
"c(c51)c(c(OC)cc(OCC(C45)Oc(c3C(=O)4)c(c(cc3)2)CC(C(C)(C)O)O2)1)OC",2.8981,0.829923716,3.92777523
"c(c(O)4)cc(c(c4CC=C(C)C)3)C(=O)C(C2O3)(O)c(c1)c(OC2)cc(c1OC)OC",3.142,0.745241378,3.733543129
"c(c14)cc(O5)c(CC5C(CO)C)c1OC(C(C(=O)4)3)COc(c23)cc(OC)c(c2)OC",2.7556,0.826732253,4.044989785
"O=C(c23)C(OC)=C(Oc2c(c(OC)cc(O)3)CC=C(C)C)c(c1)cc(OC)c(O)c1",4.4057,0.578913909,2.75600968
"O(C)C(=C2c(c3)cc(c(OC)c3)CC=C(C)C)C(=O)c(c(O2)1)c(c(OC)c(c1)O)O",4.4057,0.578913909,2.767194671
"O(C)C(C2=O)=C(Oc(c3)c2c(OC)cc3OCC=C(C)C)c(c1)cc(OC)c(O)c1",4.5364,0.570291205,2.602684969
"c(C(c43)C(O)C(Oc3cc(O)cc4O)c(c2)cc(c(O)c2)O)(c1O)c(cc(c1)O)O",2.2523,0.292858266,3.824591994
"Oc(c1)ccc(C(=C4)Oc(c3)c(C(=O)4)c(c(c(O)3)C(C(O)2)OC(C)C(=O)C2O)O)c1",1.3275,0.417008308,4.039428936
"O(c25)CC(C1O)(c2c(c4c(O)c5)OC(=CC4=O)c(c3)ccc(O)c3)OC(C1O)CO",0.5718,0.405515138,4.66051634
"C(=O)(C2)c(c(OC2c(c3)ccc(c3O)O)1)c(cc(O)c(CC=C(COC(C)=O)C)1)O",3.2674,0.332780085,3.474352526
"c(c31)(C)c(OC(O4)C(C(C(O)C4C)O)O)ccc(c(c(o3)=Cc(c2)ccc(c2)O)=O)1",1.52312,0.557354078,3.86213202
"C(O2)C(O5)C(O)(C(=O)c(c53)ccc(O4)c(CC4C(CO)C)3)c(c21)cc(OC)c(O)c1",1.5566,0.693317028,4.298547885
"O(c(c1)c(O)ccc1C(=C3O)Oc(c(C3=O)2)c(OC)c(cc2O)OCC=C(C)C)C",3.939,0.519200579,2.793124127
"c(c3O)c(cc(c32)OC(=C(OC)C2=O)c(c1)cc(OC)c(OC(=O)CC(C)C)c1)O",3.8399,0.461739309,2.571406678
"c(c1)c(c(OC)cc(C(=C(OC)2)Oc(c3)c(c(cc3O)O)C2=O)1)OC(C(C)CC)=O",3.8399,0.461739309,3.015669974
"C(C)(C)=CCc(c3O)c(c(c(c23)OC(=C(C2=O)O)c(c1)cc(OC)c(O)c1)O)OC",3.8083,0.366335458,2.960475742
"C(=C4)(Oc(c(C4=O)3)c(c(cc(O)3)OC)[C@H](C2)O[C@@H](C)[C@@H](O)C(O)2)c(c1)ccc(c1)O",2.4515,0.514305722,3.927363362
"c(c23)(c(c(CCO)c(c3CC=C(C)C)O)O)C(=O)CC(O2)c(c1)cc(c(c1)O)OC",3.562,0.534122752,3.449679355
"C(Cc(c31)c(cc(c(C(=O)CC(O3)c(c(OC)2)c(OC)cc(c2)OC)1)O)O)=C(C)C",4.3388,0.67919954,3.356876353
"O=C(c25)C(=C(Oc2c(c(cc5O)3)C(c(c4)cccc4)CC(=O)O3)c(c1)ccc(c1)O)O",4.0178,0.333708127,3.193581775
"c(c3)(O)c(c2cc3OC(O4)C(O)C(O)C(O)C4CO)C(=CC(=O)O2)c(c1)cccc1",0.3443,0.379560828,3.695797193
"Oc(c1)ccc(C=c(c(=O)2)oc(c3)c2c(cc(OC(O4)C(O)C(O)C(O)C(C)4)3)O)c1",0.9203,0.461054648,3.925917747
"CC(=O)OC(C42)Oc(c(C2C(c(c(O4)3)c(cc(OC)c3)O)=O)1)cc(OC)c(OC)c1",2.4271,0.751529093,3.744068126
"Oc(c1)ccc(C=c(c4=O)oc(c43)cc(cc3)OC(O2)C(O)C(O)C(O)C2CO)c1",0.1871,0.440823909,3.743292797
"C(C(=O)3)(=C(Oc(c4)c3c(cc(O)4)O)c(c2)cccc2)OC(O1)C(O)C(O)C(O)C(C)1",1.0775,0.422502196,3.77324138
"COc(c3)c(c(c(c(O)3)1)OC(c(c2)cc(O)c(OC)c2)=C(C1=O)O)OC(=O)CCC",3.2995,0.40830481,2.701780036
"C(=C3)(c(c4)cccc4)Oc(c2C(=O)3)cc(cc(O)2)OC(O1)C(O)C(O)C(O)C1CO",0.3443,0.405747634,3.69421972
"O(C1)c(c2)c(ccc2C(O4)=C(C(c(c43)c(OC)c(c(c(OC)3)OC)OC)=O)OC)O1",3.2317,0.600059712,2.675675132
"Oc(c1)ccc(C(=C4)Oc(c3)c(C(=O)4)c(c(c(O)3)C(C(O)2)OC(C)C(O)C2O)O)c1",1.1193,0.359529427,3.957555314
"C(O1)Oc(c(OC)2)c1c(OC)c(O3)c2C(C(=C(c(c4)cc(c(c4)OC)OC)3)OC)=O",3.2317,0.600059712,2.709052604
"c(C(=O)4)(c(O)2)c(OC(=C4)c(c3)ccc(O)c3)c(c(c2)OC)C(C(O)1)OCC(O)C1O",1.0338,0.421814564,3.837902194
"Oc(c1)ccc(C(=C4)Oc(c3C(=O)4)cc(cc3)OC(O2)C(O)C(O)C(O)C2CO)c1",0.3443,0.405747634,3.639886753
"c(c3)c(OC(O4)C(O)C(O)C(O)C4CO)cc(c32)OC(=CC2=O)c(c(O)1)cccc1",0.3443,0.405747634,3.698513676
"C(C(O)1)(c(c(O)4)c(O2)c(c(O)c4)C(=O)C=C2c(c3)cccc3)OC(CO)C(O)C1O",0.3861,0.354662642,3.846901251
"c(C(=O)4)(c(OC(=C4)c(c3)ccc(O)c3)2)c(c(c(OC)c2)C(C(O)1)OCC(O)C1O)O",1.0338,0.421814564,3.817234725
"c(c4)(c(c(c(c4)3)OC(=CC(=O)3)c(c2)ccc(O)c2)[C@@H]([C@@H](O)1)OC(CO)[C@H](O)[C@@H]1O)O",0.3861,0.354662642,3.847668628
"Oc(c1)ccc(C(=C4)Oc(c3C(=O)4)cc(cc(O)3)OC(O2)C(O)C(O)C(O)C(C)2)c1",1.0775,0.422502196,3.802063067
"C(=C3)(c(c4)cccc4)Oc(c2C(=O)3)cc(cc(O)2)OC(O1)C(O)C(O)C(O)C1CO",0.3443,0.405747634,3.69421972
"C(=O)(C=3)c(c2O)c(OC3c(c4)cccc4)cc(c2O)OC(O1)C(O)C(O)C(O)C(C)1",1.0775,0.395234056,3.821551112
"C(C1Oc(c4)c(C(=O)3)c(cc(O)4)OC(=C3)c(c2)cccc2)(O)C(O)C(O)C(O1)CO",0.3443,0.405747634,3.729822467
"COc(c12)cc(C(O4)=CC(c(c43)c(OC)c(c(c(OC)3)OC)OC)=O)cc(OCO2)1",3.2317,0.600059712,2.74842678
"c(C(=O)4)(c(OC(=C4)c(c3)cc(O)c(c3)OC(O2)C(O)C(O)C(O)C2CO)1)cccc1",0.3443,0.405747634,3.65989939
"COc(c1OC(O4)C(O)C(C(O)C4)O)cc(O2)c(C(=O)C=C(c(c3)cccc3)2)c1O",0.992,0.490286719,3.689933599
"C(=O)(C=3)c(c(OC3c(c4)cccc4)2)c(c(c(O)c2)C(C(O)1)OC(CO)C(O)C1O)O",0.3861,0.354662642,3.834980213
"c(c1C(=C4)Oc(c3C(=O)4)cc(O)cc3)cc(OC(O2)C(O)C(O)C(O)C2CO)cc1",0.3443,0.405747634,3.634834555
"Oc(c1)ccc(C(C4=O)=COc(c43)cc(cc3)OC(O2)C(O)C(O)C(O)C2CO)c1",0.3443,0.405747634,3.659609281
"c(c4)c(ccc(OC)4)C(C(=O)1)=COc(c2OC(O3)C(O)C(C(O)C3)O)c1ccc(O)2",0.992,0.490286719,3.679771511
"c(c3[C@@H]([C@@H](O)4)OC(CO)[C@H](O)[C@@H]4O)(ccc(c32)C(C(=CO2)c(c1)ccc(O)c1)=O)O",0.3861,0.354662642,3.859236005
"c(c1)(O4)c(C(C(=C4)c(c2)ccc(OC(O3)C(O)C(O)C(O)C3CO)c2)=O)ccc(O)1",0.3443,0.405747634,3.654557083
"C(C(C)CCc(c1)c(O)ccc1C(=C3O)Oc(c(C3=O)2)cc(O)c(OC)c(OC)2)O",3.155,0.462179382,3.291357029
"C(O4)(=O)C=C(c(c43)c(c(C(=O)C(C)=CC)c(c23)OC(C=C2)(C)C)OC)c(c1)cccc1",5.8017,0.305392212,3.135295832
"O(C)C(=C(c(c3)cc(c(O)c3)CCC(C)(C)O)2)C(=O)c(c(O2)1)c(c(OC)c(c1)O)O",3.2975,0.481643076,2.856812494
"O(c13)C=C(c(c4OC)ccc(O5)c4C=CC5(C)C)C(c1cc(c(c3)2)C=CC(C)(C)O2)=O",5.837,0.525474406,3.264988584
"Oc(c4)ccc(c4)c(c3)[o+1]c(c(c3)2)cc(cc2O)OC(O1)C(O)C(O)C(O)C1CO",0.9708,0.341213352,4.165786753
"C(C1Oc(c4)c(c(cc(O)4)3)ccc([o+1]3)c(c2)ccc(O)c2)(O)C(O)C(O)C(O1)CO",0.9708,0.341213352,4.144785105
"c(c4)(ccc(O)c4)c(c(OC(O3)C(O)C(O)C(O)C(C)3)1)[o+1]c(c2)c(c(cc(O)2)O)c1",1.704,0.349888328,4.148707367
"O(c32)C(c(c4)ccc(O)c4)=C(C(=O)c2c(cc(O)c3)O)OC(O1)C(O)C(C(O)C1)O",0.3946,0.349722766,3.804182639
"O(C(C(=O)3)=C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C1O",0.3946,0.348366298,3.707639915
"C(O3)(c(c4)cc(OC)c(c(O)4)OC)=C(C(c(c31)c(O)c(O2)c(OC2)c(OC)1)=O)OC",2.6343,0.638405154,2.971326303
"O(c32)C(c(c4)ccc(O)c4)=C(C(=O)c2c(cc(O)c3)O)OC(O1)C(O)C(C(O)C1)O",0.3946,0.349722766,3.804182639
"c(c4)c(ccc(O)4)C(=C3O)Oc(c1)c(C3=O)c(cc(OC(O2)C(O)C(C(O)C2)O)1)O",0.3946,0.349722766,3.814660675
"O(c32)C(c(c4)ccc(O)c4)=C(C(=O)c2c(cc(O)c3)O)OC(O1)C(O)C(C(O)C1)O",0.3946,0.349722766,3.804182639
"c(c2)(C(=C3)Oc(c4)c(c(cc(O)4)O)C(=O)3)cc(c(O)c2)OC(O1)C(O)C(C(O)C1)O",0.3946,0.349722766,3.857145012
"c(c4)c(ccc(O)4)C(=C3O)Oc(c1)c(C3=O)c(cc(OC(O2)C(O)C(C(O)C2)O)1)O",0.3946,0.349722766,3.814660675
"C(C(O)1)OC(c(c(O)4)c(O)c(C(=O)3)c(c4)OC(=C3)c(c2)cc(c(O)c2)O)C(O)C1O",0.4364,0.2884156,3.979627059
"c(c1)c(C(=C4)Oc(c3C(=O)4)cc(cc(O)3)OC(O2)C(O)C(C(O)C2)O)cc(c(O)1)O",0.3946,0.327151785,3.846653631
"C(C(O)1)OC(c(c(O)4)c(O)c(C(=O)3)c(c4)OC(=C3)c(c2)cc(c(O)c2)O)C(O)C1O",0.4364,0.2884156,3.979627059
"c(O)(c2)c(C(=O)4)c(OC(=C4)c(c3)cc(c(O)c3)O)c(c(O)2)C(C(O)1)OCC(O)C1O",0.4364,0.2884156,3.991693476
"C(O1)(Oc(c(O)2)cc(O)c(C(=O)4)c2OC(=C4)c(c3)ccc(O)c3)C(O)C(C(O)C1)O",0.3946,0.327151785,3.88480896
"C(=O)(C=1)c(c3O)c(cc(O)c3OC(O4)C(O)C(C(O)C4)O)OC1c(c2)ccc(O)c2",0.3946,0.349722766,3.875121657
"O=C(C3)Oc(c(C(c(c4)cccc4)3)2)c(c(cc2O)O)C(C=Cc(c1)cc(O)c(c1)O)=O",3.8461,0.166774619,3.262975475
"C(Oc(c4)ccc(c4)C(C2)Oc(c3)c(c(cc(O)3)O)C(=O)2)(O1)C(O)C(O)C(O)C(C)1",1.0106,0.49277724,3.97592878
"O(C(Oc(c4)cc(c(c4O)3)OC(CC(=O)3)c(c2)ccc(OC)c2)1)CC(O)C(O)C(O)1",0.9251,0.571665681,3.857998292
"C(=O)(C3)c(c2OC3c(c4)ccc(O)c4)c(cc(O)c2)OC(O1)C(O)C(O)C(O)C(C)1",1.0106,0.49277724,4.043593098
"Oc(c1)ccc(C(C4)Oc(c3C(=O)4)cc(cc3)O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)c1",0.2774,0.472356989,3.863992198
"C(C3)(c(c4)cccc4)Oc(c2C(=O)3)cc(cc(O)2)OC(O1)C(O)C(O)C(O)C1CO",0.2774,0.472356989,3.895558132
"c(c1C(C4)Oc(c3C(=O)4)cc(O)cc3)cc(OC(O2)C(O)C(O)C(O)C2CO)cc1",0.2774,0.472356989,3.855808132
"COc(c12)cc(C(O4)CC(c(c43)c(OC)c(c(c(OC)3)OC)OC)=O)cc(OCO2)1",3.1648,0.701416389,3.257785895
"Oc(c1)ccc(C(C4)Oc(c3C(=O)4)cc(cc(O)3)OC(O2)C(O)C(O)C(O)C(C)2)c1",1.0106,0.49277724,4.003185684
"c(c4)(c(c(c(c4)3)OC(CC(=O)3)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C(O)C1O)O",0.3192,0.412955713,4.085006444
